Census Tract,California County,ZIP,Approximate Location,Longitude,Latitude,Traffic
6037482600,Los Angeles,91755,Monterey Park,-118.1143942,34.0509646,499.8761537
6001406601,Alameda ,94602,Oakland,-122.2079568,37.7936085,1994.987397
6037143603,Los Angeles,91602,Los Angeles,-118.3727317,34.1442858,2388.530383
6059075513,Orange ,92780,Tustin,-117.8147887,33.7284876,2550.685095
6099002006,Stanislaus ,95357,Modesto,-120.9254717,37.6449218,666.673148
6081610302,San Mateo,94063,Redwood City,-122.2076803,37.5128606,3349.78893
6037650604,Los Angeles,90503,Torrance,-118.349124,33.8403641,1412.304619
6037293301,Los Angeles,90710,Los Angeles,-118.3038284,33.8111773,1150.616972
6029003124,Kern ,93313,Bakersfield,-119.0655635,35.3070654,798.8582457
6087122500,Santa Cruz,95076,Interlaken,-121.7451776,36.9514486,462.3704867
6023001101,Humboldt ,95521,Unincorporated Humboldt County area,-124.0989799,40.8875919,637.9376579
6055200503,Napa ,94559,Napa,-122.287051,38.3052531,600.4403465
6085503213,Santa Clara,95111,San Jose,-121.8373674,37.3016723,1502.785017
6037128702,Los Angeles,91423,Los Angeles,-118.439318,34.160869,3425.339054
6001410200,Alameda ,94603,Oakland,-122.1571742,37.7453063,405.2985067
6065046800,Riverside ,92553,Moreno Valley,-117.2132757,33.9283078,849.0514095
6083002703,Santa Barbara,93436,Lompoc,-120.4449545,34.6429274,393.0138899
6037212702,Los Angeles,90005,Los Angeles,-118.3261907,34.0585147,1215.321087
6037910606,Los Angeles,93550,Palmdale,-118.0672703,34.5618494,509.1924592
6037183401,Los Angeles,90042,Los Angeles,-118.2092262,34.1216662,216.4341254
6095252608,Solano ,94533,Fairfield,-122.0232104,38.2665083,752.1882734
6037216700,Los Angeles,90035,Los Angeles,-118.371949,34.0482451,1124.323275
6037405600,Los Angeles,91791,West Covina,-117.9155583,34.0796741,1960.831263
6071002037,San Bernardino,92336,Fontana,-117.5015528,34.1223865,1524.61234
6073005900,San Diego,92101,San Diego,-117.1642671,32.7293426,882.1595549
6087110700,Santa Cruz,95076,Watsonville,-121.7939493,36.9384816,732.934451
6107002006,Tulare ,93277,Visalia,-119.3866306,36.3125416,1065.361879
6085503212,Santa Clara,95121,San Jose,-121.8288535,37.3046588,2984.868748
6075031400,San Francisco,94112,San Francisco,-122.4571446,37.7147206,1596.704582
6037702502,Los Angeles,90232,Culver City,-118.3858998,34.0125885,1630.506145
6077003602,San Joaquin,95215,Unincorporated San Joaquin County area,-121.1809166,38.0018256,227.7174014
6037620002,Los Angeles,90245,El Segundo,-118.4041547,33.9200287,1442.863859
6037267501,Los Angeles,90025,Los Angeles,-118.4560691,34.0413355,1077.720244
6071000818,San Bernardino,91786,Upland,-117.6607366,34.1142472,586.6838497
6075022801,San Francisco,94110,San Francisco,-122.4125093,37.7607261,593.1660649
6037106642,Los Angeles,91344,Los Angeles,-118.5070136,34.2863224,2125.360558
6085504802,Santa Clara,94089,Sunnyvale,-121.9911728,37.4003921,3022.731807
6059052517,Orange ,92618,Irvine,-117.7750436,33.6725059,2303.689988
6059088904,Orange ,92683,Westminster,-117.9548828,33.7485828,1005.508515
6037214502,Los Angeles,90036,Los Angeles,-118.3504042,34.0680052,1026.672872
6081604102,San Mateo,94066,San Bruno,-122.4257557,37.6331747,2097.966906
6071010802,San Bernardino,92407,Unincorporated San Bernardino County area,-117.3520808,34.2700821,965.5128716
6037670001,Los Angeles,90717,Lomita,-118.3166168,33.803864,845.6248404
6065043316,Riverside ,92545,Hemet,-116.9908966,33.716662,425.3231627
6037211701,Los Angeles,90020,Los Angeles,-118.3184531,34.0653405,1228.334104
6075061100,San Francisco,94111,San Francisco,-122.4040647,37.7955998,443.1552291
6007003200,Butte ,95966,Palermo,-121.5309393,39.429744,123.8712733
6073013302,San Diego,91911,Chula Vista,-117.048661,32.6155251,1370.9144
6101051100,Sutter ,95659,Unincorporated Sutter County area,-121.5333668,38.854825,370.5684811
6067007018,Sacramento ,95834,Sacramento,-121.5172959,38.6442309,1843.752137
6085504410,Santa Clara,95132,San Jose,-121.8789262,37.4093875,1853.122192
6029005700,Kern ,93524,Unincorporated Kern County area,-117.8740532,34.9163282,518.3821194
6073003201,San Diego,92139,San Diego,-117.0608884,32.6836181,351.9770924
6037576503,Los Angeles,90802,Long Beach,-118.1697407,33.7718291,702.2094117
6001425102,Alameda ,94608,Emeryville,-122.2946582,37.8400768,2115.146554
6037408134,Los Angeles,91792,West Covina,-117.8980812,34.0224507,1100.755183
6059099222,Orange ,92683,Westminster,-117.9678131,33.7375673,976.8401071
6001438204,Alameda ,94544,Hayward,-122.0596258,37.6270608,743.4458026
6059075405,Orange ,92705,Santa Ana,-117.841268,33.7634533,976.3667509
6085504507,Santa Clara,95035,Milpitas,-121.9129194,37.4356863,2461.071085
6095253205,Solano ,95688,Vacaville,-121.9717589,38.3742945,1087.054547
6037214000,Los Angeles,90036,Los Angeles,-118.348502,34.0748535,1407.649588
6099000908,Stanislaus ,95355,Modesto,-120.9635795,37.6841105,822.9551778
6037930401,Los Angeles,91367,Los Angeles,-118.6298536,34.1674127,2144.083635
6085503111,Santa Clara,95122,San Jose,-121.8397083,37.3225762,4652.054001
6059099905,Orange ,92683,Westminster,-118.0301153,33.7704951,4504.331272
6073016702,San Diego,92040,Winter Gardens,-116.9338156,32.8444269,841.7098747
6037408003,Los Angeles,91792,West Covina,-117.9154705,34.0455304,311.2894895
6037135113,Los Angeles,91367,Los Angeles,-118.6059583,34.1810129,785.1900004
6077005003,San Joaquin,95366,Unincorporated San Joaquin County area,-121.1158332,37.7850141,504.0067739
6067005508,Sacramento ,95825,Arden-Arcade,-121.4084122,38.577969,845.4982103
6073002904,San Diego,92115,San Diego,-117.0626516,32.7715642,1214.886257
6037195201,Los Angeles,90027,Los Angeles,-118.2785167,34.1087422,864.4698399
6005000500,Amador ,95642,Unincorporated Amador County area,-120.7391956,38.3175704,333.3559239
6073014101,San Diego,91945,Lemon Grove,-117.0325983,32.7243261,388.6993128
6059011101,Orange ,92833,Fullerton,-117.9459428,33.8604798,3075.788224
6065043239,Riverside ,92592,Unincorporated Riverside County area,-116.9857528,33.5633922,208.7117557
6037900507,Los Angeles,93535,Lancaster,-118.0902169,34.678706,491.386143
6111004901,Ventura ,93030,Oxnard,-119.1527473,34.2125244,1305.877621
6037431900,Los Angeles,91780,Temple City,-118.060063,34.1103131,559.0756804
6059088203,Orange ,92840,Garden Grove,-117.9586224,33.7849481,742.9871115
6073013102,San Diego,91911,Chula Vista,-117.0657271,32.6166605,633.0905296
6037400604,Los Angeles,91702,Azusa,-117.8943529,34.1521342,295.4802513
6037408505,Los Angeles,91745,Hacienda Heights,-117.9799936,34.0021077,2102.943586
6073020707,San Diego,92025,Escondido,-117.0693151,33.1059882,710.6133162
6007002200,Butte ,95969,Unincorporated Butte County area,-121.6824752,39.674685,639.319051
6099001002,Stanislaus ,95350,Modesto,-120.9783229,37.6547424,629.0320288
6067009103,Sacramento ,95827,Rosemont,-121.3407983,38.5548044,1440.181037
6037462001,Los Angeles,91104,Pasadena,-118.1438322,34.1633689,563.4015028
6069000200,San Benito,95045,Unincorporated San Benito County area,-121.5185873,36.8257446,1023.391885
6037550902,Los Angeles,90241,Downey,-118.1251864,33.9477159,1210.641874
6065040302,Riverside ,92509,Jurupa Valley,-117.4427988,33.9933691,544.7398656
6005000401,Amador ,95685,Unincorporated Amador County area,-120.7589689,38.3970536,549.8420558
6085503304,Santa Clara,95121,San Jose,-121.8211413,37.3126595,3037.000936
6037301300,Los Angeles,91202,Glendale,-118.2714599,34.1750805,288.1463138
6037554103,Los Angeles,90706,Bellflower,-118.1201748,33.899698,860.7976346
6013365003,Contra Costa,94806,Richmond,-122.3264034,37.9821375,1370.696792
6071010009,San Bernardino,92392,Victorville,-117.3823277,34.4486872,1760.764665
6071007903,San Bernardino,92346,Highland,-117.1817526,34.1157924,407.0781261
6073020403,San Diego,92025,Escondido,-117.0804409,33.097045,2153.723622
6013302009,Contra Costa,94531,Antioch,-121.7478856,37.9715128,1148.654774
6037183510,Los Angeles,90042,Los Angeles,-118.2030827,34.1154022,229.5351189
6065042406,Riverside ,92557,Moreno Valley,-117.2527895,33.9502452,891.6730089
6037551502,Los Angeles,90242,Downey,-118.1527452,33.9270686,985.0808847
6067005202,Sacramento ,95826,Sacramento,-121.394154,38.5593317,3008.838818
6073012302,San Diego,91910,Chula Vista,-117.080293,32.6409446,539.1105939
6037267800,Los Angeles,90064,Los Angeles,-118.4306811,34.03958,2468.370937
6073009400,San Diego,92145,San Diego,-117.1173287,32.8653406,2313.56785
6073012800,San Diego,91910,Chula Vista,-117.0709931,32.6358462,645.7685763
6083002205,Santa Barbara,93454,Santa Maria,-120.4280342,34.9638747,770.8791665
6037482201,Los Angeles,91755,Monterey Park,-118.1219962,34.0590071,575.9043352
6065040815,Riverside ,92879,Corona,-117.5114997,33.8930776,3070.50545
6059062647,Orange ,92637,Laguna Hills,-117.7074697,33.6045946,2884.413019
6057000502,Nevada ,95945,Unincorporated Nevada County area,-121.0816502,39.2116634,488.1561935
6075012302,San Francisco,94102,San Francisco,-122.412097,37.7870223,638.3908476
6103000300,Tehama ,96080,Unincorporated Tehama County area,-122.6497624,40.0579918,25.57808372
6071000115,San Bernardino,91708,Chino,-117.6752707,33.9605922,1265.9504
6073003209,San Diego,92139,San Diego,-117.0387603,32.6835898,1026.525443
6037297500,Los Angeles,90731,Los Angeles,-118.3025064,33.7107078,381.1972829
6059001708,Orange ,92833,Fullerton,-117.9505071,33.9054515,965.887178
6035040303,Lassen ,96130,Unincorporated Lassen County area,-120.5970657,40.4793841,295.5952387
6111004711,Ventura ,93033,Oxnard,-119.163289,34.1679536,804.0062751
6037408004,Los Angeles,91792,West Covina,-117.9154818,34.0378087,585.1799422
6071004503,San Bernardino,92407,San Bernardino,-117.3872118,34.2199541,1373.176989
6053001400,Monterey ,93901,Salinas,-121.6639509,36.6706218,590.8004168
6065042618,Riverside ,92571,Perris,-117.2187833,33.8217106,773.0583838
6113011101,Yolo ,95695,Woodland,-121.7701616,38.6701812,381.1568113
6085501200,Santa Clara,95112,San Jose,-121.8787471,37.3465601,366.3888701
6037910716,Los Angeles,93550,Palmdale,-118.0731854,34.5463872,1255.92288
6077005134,San Joaquin,95336,Manteca,-121.2386508,37.818579,472.6540061
6037109800,Los Angeles,91343,Los Angeles,-118.4815974,34.2537115,1567.98026
6037910713,Los Angeles,93552,Palmdale,-118.0382946,34.5728969,517.2809601
6013355107,Contra Costa,94513,Unincorporated Contra Costa County area,-121.857135,37.9316982,552.7973118
6071010020,San Bernardino,92345,Hesperia,-117.2971249,34.4037817,617.572995
6097150901,Sonoma ,94952,Petaluma,-122.644126,38.2477398,1857.747564
6001435900,Alameda ,94580,San Lorenzo,-122.147305,37.6724681,592.0279201
6037480302,Los Angeles,91801,Alhambra,-118.1218022,34.1012449,510.3796883
6067009611,Sacramento ,95758,Elk Grove,-121.3988953,38.4154629,2062.698396
6037106403,Los Angeles,91342,Los Angeles,-118.4412741,34.3060186,585.6584359
6037311700,Los Angeles,91506,Burbank,-118.3203385,34.1630509,1633.835251
6053014107,Monterey ,93908,Unincorporated Monterey County area,-121.7884328,36.595286,1161.252947
6083001206,Santa Barbara,93101,Santa Barbara,-119.695588,34.4084121,1041.32441
6083002404,Santa Barbara,93458,Santa Maria,-120.4448288,34.9423293,518.755208
6097153001,Sonoma ,95401,Santa Rosa,-122.7367431,38.4509389,1547.600201
6067008128,Sacramento ,95621,Citrus Heights,-121.3044735,38.7183737,2407.565359
6037212501,Los Angeles,90005,Los Angeles,-118.3053637,34.05607,865.4691579
6031000601,Kings ,93230,Hanford,-119.6700353,36.3547616,416.6377137
6073013301,San Diego,91911,Chula Vista,-117.0510608,32.623861,1110.098154
6013303102,Contra Costa,94513,Brentwood,-121.7074839,37.9577924,444.0847182
6001435800,Alameda ,94580,San Lorenzo,-122.1296018,37.6793691,2838.33855
6015000101,Del Norte,95531,Crescent City,-124.204051,41.7443155,575.2518155
6037600801,Los Angeles,90305,Inglewood,-118.3221115,33.9654794,1061.944268
6031000403,Kings ,93245,Lemoore,-119.778526,36.3207094,202.6024063
6007000502,Butte ,95926,Unincorporated Butte County area,-121.8617233,39.7297355,766.3679188
6037980015,Los Angeles,90731,Los Angeles,-118.2888293,33.773215,1601.220921
6013369002,Contra Costa,94806,San Pablo,-122.323644,37.9586683,1698.393573
6037101210,Los Angeles,91042,Los Angeles,-118.2907309,34.2529724,687.2973764
6111007100,Ventura ,91362,Thousand Oaks,-118.8455482,34.1750754,1971.71592
6037181400,Los Angeles,90041,Los Angeles,-118.2088736,34.1367194,1131.061732
6037408625,Los Angeles,91745,Hacienda Heights,-117.9634087,33.9886212,818.8891233
6067007020,Sacramento ,95833,Sacramento,-121.5308587,38.6092575,1613.668329
6001406602,Alameda ,94602,Oakland,-122.2143073,37.7964782,1498.502438
6037273200,Los Angeles,90291,Los Angeles,-118.4669749,33.9975862,1018.754048
6085500300,Santa Clara,95110,San Jose,-121.9079708,37.3395861,1419.179581
6073018400,San Diego,92054,Oceanside,-117.3796249,33.1990594,1309.810555
6037503601,Los Angeles,90638,La Mirada,-118.0111713,33.9225099,967.847302
6097153002,Sonoma ,95401,Santa Rosa,-122.7327641,38.4410975,1469.15453
6037216800,Los Angeles,90035,Los Angeles,-118.3706043,34.0557841,1356.654908
6037137502,Los Angeles,91364,Los Angeles,-118.5976916,34.1634518,2748.081282
6071011300,San Bernardino,92314,Unincorporated San Bernardino County area,-116.9502352,34.3019952,176.8666403
6111005100,Ventura ,93066,Unincorporated Ventura County area,-119.0146271,34.2976284,299.0020766
6059110304,Orange ,90620,Buena Park,-118.0282835,33.842788,1190.043943
6037408624,Los Angeles,91745,Hacienda Heights,-117.9490627,33.9934354,1895.395448
6073002702,San Diego,92115,San Diego,-117.0728017,32.7542098,867.1442054
6065043311,Riverside ,92544,East Hemet,-116.9237749,33.7476958,272.660698
6037115101,Los Angeles,91325,Los Angeles,-118.5112305,34.2394391,1226.511604
6037301501,Los Angeles,91201,Glendale,-118.2869319,34.1752478,346.2551931
6059001507,Orange ,92821,Brea,-117.8944394,33.9264693,2015.94297
6071011205,San Bernardino,92315,Big Bear Lake,-116.9082131,34.2412057,721.1927903
6059001101,Orange ,90631,La Habra,-117.963138,33.9427646,1071.000762
6065045705,Riverside ,92236,Coachella,-116.1910765,33.6669317,343.4742142
6059052502,Orange ,92780,Tustin,-117.8109989,33.7195162,1895.026333
6059099242,Orange ,92647,Huntington Beach,-117.9808564,33.7191973,2694.647559
6059075805,Orange ,92866,Orange,-117.8365359,33.7932453,2926.984881
6071010010,San Bernardino,92345,Hesperia,-117.3367128,34.4570286,2426.523816
6037212502,Los Angeles,90005,Los Angeles,-118.3069674,34.0586417,1206.337817
6059011401,Orange ,92831,Fullerton,-117.9180817,33.8797568,698.9613224
6037503401,Los Angeles,90603,Whittier,-117.9846451,33.9356035,984.2961448
6033000300,Lake ,95453,Unincorporated Lake County area,-122.9648682,39.0413206,284.4873357
6059075301,Orange ,92706,Santa Ana,-117.8825621,33.7749556,5278.283978
6077005001,San Joaquin,95366,Ripon,-121.123891,37.7341456,911.6372644
6067007204,Sacramento ,95838,Sacramento,-121.4462256,38.6623406,431.3314958
6053014202,Monterey ,93933,Marina,-121.7902463,36.6807321,694.2075643
6037920037,Los Angeles,91387,Santa Clarita,-118.4506856,34.4133059,2163.276898
6037403500,Los Angeles,91724,Unincorporated Los Angeles County area,-117.8519093,34.0625659,3695.131523
6111001503,Ventura ,93003,San Buenaventura (Ventura),-119.2022525,34.268934,923.8286626
6019004506,Fresno ,93704,Fresno,-119.8083939,36.815613,747.8852787
6111008302,Ventura ,93063,Simi Valley,-118.6739309,34.2747162,1705.156011
6095252707,Solano ,94533,Unincorporated Solano County area,-122.0011752,38.2600765,669.7915763
6111003700,Ventura ,93033,Oxnard,-119.1912826,34.1819816,720.97502
6037103102,Los Angeles,91040,Los Angeles,-118.3073883,34.2633843,687.9059962
6045010600,Mendocino ,95490,Unincorporated Mendocino County area,-123.3637722,39.4627841,277.0197138
6013302007,Contra Costa,94561,Oakley,-121.7056533,37.9837121,426.0415502
6037401601,Los Angeles,91750,La Verne,-117.7643631,34.1170701,1801.865745
6029000908,Kern ,93306,Bakersfield,-118.9414209,35.4021102,589.300314
6025012400,Imperial ,92283,Unincorporated Imperial County area,-115.1126532,33.2019033,156
6085500200,Santa Clara,95110,San Jose,-121.9021927,37.3498787,1312.396867
6085503903,Santa Clara,95127,San Jose,-121.8355596,37.3684724,1059.52953
6009000300,Calaveras ,95246,Unincorporated Calaveras County area,-120.5813938,38.2401676,185.0238133
6071010015,San Bernardino,92345,Hesperia,-117.3254425,34.4374608,1993.477571
6037139402,Los Angeles,91356,Los Angeles,-118.5517782,34.1677649,3094.117536
6073010107,San Diego,92154,San Diego,-117.0793152,32.5820941,1032.719046
6037700802,Los Angeles,90211,Beverly Hills,-118.3820778,34.0684232,1135.540565
6071010902,San Bernardino,92407,Unincorporated San Bernardino County area,-117.1920009,34.3002218,72.27297619
6053011101,Monterey ,93924,Unincorporated Monterey County area,-121.4738188,36.3642891,220.0192745
6037141304,Los Angeles,91403,Los Angeles,-118.4526303,34.1509932,3211.246594
6059075806,Orange ,92866,Orange,-117.8376698,33.7805453,3005.129823
6053011203,Monterey ,93927,Greenfield,-121.244738,36.3177202,256.6089052
6059001601,Orange ,92835,Fullerton,-117.9223018,33.9022199,1084.465187
6085512402,Santa Clara,95046,Unincorporated Santa Clara County area,-121.565875,37.0953132,1139.293779
6059063808,Orange ,92627,Costa Mesa,-117.9255731,33.6552399,1002.346334
6037911001,Los Angeles,93544,Unincorporated Los Angeles County area,-117.804588,34.4849205,269.394891
6001432700,Alameda ,94577,San Leandro,-122.1428437,37.7270703,1718.858114
6073005800,San Diego,92101,San Diego,-117.1705898,32.7249027,908.1276052
6059099502,Orange ,90740,Seal Beach,-118.0636903,33.7508498,1974.941424
6037702102,Los Angeles,90405,Santa Monica,-118.4807228,34.0009853,970.6097654
