year,month,institution_name,population_felons,civil_addict,total_population,designed_capacity,percent_occupied,staffed_capacity,source_pdf_name
1996,08,SCC (SIERRA CONSERVATION CENTER),5883,0,5883,3606,163.1,5884,TPOP1Ad9608.pdf
1996,08,SVSP (SALINAS VALLEY SP),2221,0,2221,700,317.3,700,TPOP1Ad9608.pdf
1996,08,RJD (RJ DONOVAN CORRECTIONAL FAC),4619,0,4619,2200,210.0,4566,TPOP1Ad9608.pdf
1996,08,PVSP (PLEASANT VALLEY SP),4506,0,4506,2208,204.1,4488,TPOP1Ad9608.pdf
1996,08,PBSP (PELICAN BAY SP),3497,0,3497,2280,153.4,3711,TPOP1Ad9608.pdf
1996,08,NKSP (NORTH KERN SP),4581,1,4582,2492,183.9,4472,TPOP1Ad9608.pdf
1996,08,MCSP (MULE CREEK SP),3595,0,3595,1700,211.5,3562,TPOP1Ad9608.pdf
1996,08,ISP (IRONWOOD SP),4251,0,4251,2200,193.2,4360,TPOP1Ad9608.pdf
1996,08,HDSP (HIGH DESERT SP),4067,2,4069,2224,183.0,4046,TPOP1Ad9608.pdf
1996,08,FOL (FOLSOM SP) (MALE),3883,0,3883,2064,188.1,3710,TPOP1Ad9608.pdf
1996,08,DVI (DEUEL VOCATIONAL INSTITUTION),3525,28,3553,1787,198.8,3706,TPOP1Ad9608.pdf
1996,08,CTF (CORRECTIONAL TRAINING FAC),5949,2,5951,2981,199.6,6461,TPOP1Ad9608.pdf
1996,08,CVSP (CHUCKAWALLA VALLEY SP),3672,0,3672,1738,211.3,3579,TPOP1Ad9608.pdf
1996,08,"SOL (CA SP, SOLANO)",4831,0,4831,2110,229.0,4777,TPOP1Ad9608.pdf
1996,08,SQ (SAN QUENTIN SP),5675,47,5722,3283,174.3,5721,TPOP1Ad9608.pdf
1996,08,"SAC (CA SP, SACRAMENTO)",3191,0,3191,1728,184.7,3204,TPOP1Ad9608.pdf
1996,08,"LAC (CA SP, LOS ANGELES COUNTY)",4145,0,4145,2200,188.4,4120,TPOP1Ad9608.pdf
1996,08,"COR (CA SP, CORCORAN)",4763,0,4763,2916,163.3,5084,TPOP1Ad9608.pdf
1996,08,CEN (CENTINELA SP),4381,0,4381,2208,198.4,4368,TPOP1Ad9608.pdf
1996,08,CAL (CALIPATRIA SP),4129,0,4129,2208,187.0,4108,TPOP1Ad9608.pdf
1996,08,"CRC (CAL REHAB CTR, MEN)",2263,1743,4006,1814,220.8,3906,TPOP1Ad9608.pdf
1996,08,CMC (CA MEN'S COLONY),6364,0,6364,3884,163.9,6474,TPOP1Ad9608.pdf
1996,08,CMF (CA MEDICAL FAC),3181,1,3182,2315,137.5,3377,TPOP1Ad9608.pdf
1996,08,CIM (CA INSTITUTION FOR MEN),5859,35,5894,2778,212.2,5971,TPOP1Ad9608.pdf
1996,08,CCI (CA CORRECTIONAL INSTITUTION),5906,0,5906,2781,212.4,5942,TPOP1Ad9608.pdf
1996,08,CCC (CA CORRECTIONAL CENTER),5840,0,5840,3682,158.6,5637,TPOP1Ad9608.pdf
1996,08,ASP (AVENAL SP),5760,0,5760,2320,248.3,5793,TPOP1Ad9608.pdf
1996,09,VSP (VALLEY SP),2693,17,2710,1980,136.9,2592,TPOP1Ad9609.pdf
1996,09,SCC (SIERRA CONSERVATION CENTER),328,0,328,320,102.5,320,TPOP1Ad9609.pdf
1996,09,NCWF (NO CAL WOMEN'S FACIL),751,3,754,400,188.5,760,TPOP1Ad9609.pdf
1996,09,CCWF (CENTRAL CA WOMEN'S FAC),3212,12,3224,2004,160.9,2914,TPOP1Ad9609.pdf
1996,09,"CRC (CAL REHAB CTR, WOMEN)",202,650,852,500,170.4,842,TPOP1Ad9609.pdf
1996,09,CIW (CA INSTITUTION FOR WOMEN),1621,27,1648,1026,160.6,1646,TPOP1Ad9609.pdf
1996,09,WSP (WASCO SP),5012,33,5045,2484,203.1,4484,TPOP1Ad9609.pdf
1996,09,SCC (SIERRA CONSERVATION CENTER),5933,0,5933,3606,164.5,5884,TPOP1Ad9609.pdf
1996,09,SVSP (SALINAS VALLEY SP),2753,0,2753,700,393.3,700,TPOP1Ad9609.pdf
1996,09,RJD (RJ DONOVAN CORRECTIONAL FAC),4571,0,4571,2200,207.8,4566,TPOP1Ad9609.pdf
1996,09,PVSP (PLEASANT VALLEY SP),4428,0,4428,2208,200.5,4488,TPOP1Ad9609.pdf
1996,09,PBSP (PELICAN BAY SP),3592,0,3592,2280,157.5,3711,TPOP1Ad9609.pdf
1996,09,NKSP (NORTH KERN SP),4505,1,4506,2492,180.8,4472,TPOP1Ad9609.pdf
1996,09,MCSP (MULE CREEK SP),3578,0,3578,1700,210.5,3562,TPOP1Ad9609.pdf
1996,09,ISP (IRONWOOD SP),4224,0,4224,2200,192.0,4360,TPOP1Ad9609.pdf
1996,09,HDSP (HIGH DESERT SP),3978,2,3980,2224,179.0,4046,TPOP1Ad9609.pdf
1996,09,FOL (FOLSOM SP) (MALE),3830,0,3830,2064,185.6,3710,TPOP1Ad9609.pdf
1996,09,DVI (DEUEL VOCATIONAL INSTITUTION),3487,41,3528,1787,197.4,3706,TPOP1Ad9609.pdf
1996,09,CTF (CORRECTIONAL TRAINING FAC),6446,2,6448,2981,216.3,6461,TPOP1Ad9609.pdf
1996,09,CVSP (CHUCKAWALLA VALLEY SP),3609,0,3609,1738,207.7,3579,TPOP1Ad9609.pdf
1996,09,"SOL (CA SP, SOLANO)",4758,0,4758,2110,225.5,4777,TPOP1Ad9609.pdf
1996,09,SQ (SAN QUENTIN SP),5789,32,5821,3283,177.3,5721,TPOP1Ad9609.pdf
1996,09,"SAC (CA SP, SACRAMENTO)",3128,1,3129,1728,181.1,3204,TPOP1Ad9609.pdf
1996,09,"LAC (CA SP, LOS ANGELES COUNTY)",4067,0,4067,2200,184.9,4120,TPOP1Ad9609.pdf
1996,09,"COR (CA SP, CORCORAN)",4731,0,4731,2916,162.2,5084,TPOP1Ad9609.pdf
1996,09,CEN (CENTINELA SP),4431,0,4431,2208,200.7,4368,TPOP1Ad9609.pdf
1996,09,CAL (CALIPATRIA SP),3887,0,3887,2208,176.0,4108,TPOP1Ad9609.pdf
1996,09,"CRC (CAL REHAB CTR, MEN)",2310,1751,4061,1814,223.9,3906,TPOP1Ad9609.pdf
1996,09,CMC (CA MEN'S COLONY),6440,0,6440,3884,165.8,6474,TPOP1Ad9609.pdf
1996,09,CMF (CA MEDICAL FAC),3117,0,3117,2315,134.6,3377,TPOP1Ad9609.pdf
1996,09,CIM (CA INSTITUTION FOR MEN),5823,38,5861,2778,211.0,5971,TPOP1Ad9609.pdf
1996,09,CCI (CA CORRECTIONAL INSTITUTION),5855,0,5855,2781,210.5,5942,TPOP1Ad9609.pdf
1996,09,CCC (CA CORRECTIONAL CENTER),5921,0,5921,3682,160.8,5637,TPOP1Ad9609.pdf
1996,09,ASP (AVENAL SP),5723,0,5723,2320,246.7,5793,TPOP1Ad9609.pdf
1996,10,VSP (VALLEY SP),2751,6,2757,1980,139.2,2592,TPOP1Ad9610.pdf
1996,10,SCC (SIERRA CONSERVATION CENTER),333,0,333,320,104.1,320,TPOP1Ad9610.pdf
1996,10,NCWF (NO CAL WOMEN'S FACIL),740,1,741,400,185.3,760,TPOP1Ad9610.pdf
1996,10,CCWF (CENTRAL CA WOMEN'S FAC),3333,6,3339,2004,166.6,2914,TPOP1Ad9610.pdf
1996,10,"CRC (CAL REHAB CTR, WOMEN)",178,664,842,500,168.4,842,TPOP1Ad9610.pdf
1996,10,CIW (CA INSTITUTION FOR WOMEN),1672,30,1702,1026,165.9,1646,TPOP1Ad9610.pdf
1996,10,WSP (WASCO SP),4770,43,4813,2484,193.8,4484,TPOP1Ad9610.pdf
1996,10,SCC (SIERRA CONSERVATION CENTER),6030,0,6030,3606,167.2,5884,TPOP1Ad9610.pdf
1996,10,SVSP (SALINAS VALLEY SP),3107,0,3107,700,443.9,700,TPOP1Ad9610.pdf
1996,10,RJD (RJ DONOVAN CORRECTIONAL FAC),4651,0,4651,2200,211.4,4566,TPOP1Ad9610.pdf
1996,10,PVSP (PLEASANT VALLEY SP),4567,0,4567,2208,206.8,4488,TPOP1Ad9610.pdf
1996,10,PBSP (PELICAN BAY SP),3712,0,3712,2280,162.8,3711,TPOP1Ad9610.pdf
1996,10,NKSP (NORTH KERN SP),4500,1,4501,2492,180.6,4472,TPOP1Ad9610.pdf
1996,10,MCSP (MULE CREEK SP),3584,0,3584,1700,210.8,3562,TPOP1Ad9610.pdf
1996,10,ISP (IRONWOOD SP),4473,0,4473,2200,203.3,4360,TPOP1Ad9610.pdf
1996,10,HDSP (HIGH DESERT SP),3971,1,3972,2224,178.6,4046,TPOP1Ad9610.pdf
1996,10,FOL (FOLSOM SP) (MALE),3764,0,3764,2064,182.4,3710,TPOP1Ad9610.pdf
1996,10,DVI (DEUEL VOCATIONAL INSTITUTION),3591,37,3628,1787,203.0,3706,TPOP1Ad9610.pdf
1996,10,CTF (CORRECTIONAL TRAINING FAC),6401,3,6404,2981,214.8,6461,TPOP1Ad9610.pdf
1996,10,CVSP (CHUCKAWALLA VALLEY SP),3682,0,3682,1738,211.9,3579,TPOP1Ad9610.pdf
1996,10,"SOL (CA SP, SOLANO)",4806,0,4806,2110,227.8,4777,TPOP1Ad9610.pdf
1996,10,SQ (SAN QUENTIN SP),5667,30,5697,3283,173.5,5721,TPOP1Ad9610.pdf
1996,10,"SAC (CA SP, SACRAMENTO)",3274,0,3274,1728,189.5,3204,TPOP1Ad9610.pdf
1996,10,"LAC (CA SP, LOS ANGELES COUNTY)",4096,0,4096,2200,186.2,4120,TPOP1Ad9610.pdf
1996,10,"COR (CA SP, CORCORAN)",4723,0,4723,2916,162.0,5084,TPOP1Ad9610.pdf
1996,10,CEN (CENTINELA SP),4512,0,4512,2208,204.3,4368,TPOP1Ad9610.pdf
1996,10,CAL (CALIPATRIA SP),3991,0,3991,2208,180.8,4108,TPOP1Ad9610.pdf
1996,10,"CRC (CAL REHAB CTR, MEN)",2309,1707,4016,1814,221.4,3906,TPOP1Ad9610.pdf
1996,10,CMC (CA MEN'S COLONY),6416,0,6416,3884,165.2,6474,TPOP1Ad9610.pdf
1996,10,CMF (CA MEDICAL FAC),3086,0,3086,2315,133.3,3377,TPOP1Ad9610.pdf
1996,10,CIM (CA INSTITUTION FOR MEN),5960,31,5991,2778,215.7,5971,TPOP1Ad9610.pdf
1996,10,CCI (CA CORRECTIONAL INSTITUTION),5874,0,5874,2781,211.2,5942,TPOP1Ad9610.pdf
1996,10,CCC (CA CORRECTIONAL CENTER),5833,0,5833,3682,158.4,5637,TPOP1Ad9610.pdf
1996,10,ASP (AVENAL SP),5726,0,5726,2320,246.8,5793,TPOP1Ad9610.pdf
1996,11,VSP (VALLEY SP),2818,15,2833,1980,143.1,2592,TPOP1Ad9611.pdf
1996,11,SCC (SIERRA CONSERVATION CENTER),333,0,333,320,104.1,320,TPOP1Ad9611.pdf
1996,11,NCWF (NO CAL WOMEN'S FACIL),756,1,757,400,189.3,760,TPOP1Ad9611.pdf
1996,11,CCWF (CENTRAL CA WOMEN'S FAC),3240,6,3246,2004,162.0,2914,TPOP1Ad9611.pdf
1996,11,"CRC (CAL REHAB CTR, WOMEN)",154,626,780,500,156.0,842,TPOP1Ad9611.pdf
1996,11,CIW (CA INSTITUTION FOR WOMEN),1592,29,1621,1026,158.0,1646,TPOP1Ad9611.pdf
1996,11,WSP (WASCO SP),4861,56,4917,2484,197.9,4484,TPOP1Ad9611.pdf
1996,11,SCC (SIERRA CONSERVATION CENTER),6019,1,6020,3606,166.9,5884,TPOP1Ad9611.pdf
1996,11,SVSP (SALINAS VALLEY SP),3289,0,3289,700,469.9,700,TPOP1Ad9611.pdf
1996,11,RJD (RJ DONOVAN CORRECTIONAL FAC),4565,1,4566,2200,207.5,4566,TPOP1Ad9611.pdf
1996,11,PVSP (PLEASANT VALLEY SP),4572,0,4572,2208,207.1,4488,TPOP1Ad9611.pdf
1996,11,PBSP (PELICAN BAY SP),3587,0,3587,2280,157.3,3711,TPOP1Ad9611.pdf
1996,11,NKSP (NORTH KERN SP),4464,0,4464,2492,179.1,4472,TPOP1Ad9611.pdf
1996,11,MCSP (MULE CREEK SP),3562,0,3562,1700,209.5,3562,TPOP1Ad9611.pdf
1996,11,ISP (IRONWOOD SP),4405,0,4405,2200,200.2,4360,TPOP1Ad9611.pdf
1996,11,HDSP (HIGH DESERT SP),3993,1,3994,2224,179.6,4046,TPOP1Ad9611.pdf
1996,11,FOL (FOLSOM SP) (MALE),3882,1,3883,2064,188.1,3710,TPOP1Ad9611.pdf
1996,11,DVI (DEUEL VOCATIONAL INSTITUTION),3688,59,3747,1787,209.7,3706,TPOP1Ad9611.pdf
1996,11,CTF (CORRECTIONAL TRAINING FAC),6400,2,6402,2981,214.8,6461,TPOP1Ad9611.pdf
1996,11,CVSP (CHUCKAWALLA VALLEY SP),3622,0,3622,1738,208.4,3579,TPOP1Ad9611.pdf
1996,11,"SOL (CA SP, SOLANO)",4762,0,4762,2110,225.7,4777,TPOP1Ad9611.pdf
1996,11,SQ (SAN QUENTIN SP),5662,28,5690,3283,173.3,5721,TPOP1Ad9611.pdf
1996,11,"SAC (CA SP, SACRAMENTO)",3192,1,3193,1728,184.8,3204,TPOP1Ad9611.pdf
1996,11,"LAC (CA SP, LOS ANGELES COUNTY)",4265,0,4265,2200,193.9,4120,TPOP1Ad9611.pdf
1996,11,"COR (CA SP, CORCORAN)",4702,0,4702,2916,161.2,5084,TPOP1Ad9611.pdf
1996,11,CEN (CENTINELA SP),4569,0,4569,1708,267.5,3868,TPOP1Ad9611.pdf
1996,11,CAL (CALIPATRIA SP),3964,0,3964,2208,179.5,4108,TPOP1Ad9611.pdf
1996,11,"CRC (CAL REHAB CTR, MEN)",2330,1623,3953,1814,217.9,3906,TPOP1Ad9611.pdf
1996,11,CMC (CA MEN'S COLONY),6418,1,6419,3884,165.3,6474,TPOP1Ad9611.pdf
1996,11,CMF (CA MEDICAL FAC),3137,0,3137,2315,135.5,3377,TPOP1Ad9611.pdf
1996,11,CIM (CA INSTITUTION FOR MEN),5502,33,5535,2778,199.2,5971,TPOP1Ad9611.pdf
1996,11,CCI (CA CORRECTIONAL INSTITUTION),5987,0,5987,2781,215.3,5942,TPOP1Ad9611.pdf
1996,11,CCC (CA CORRECTIONAL CENTER),5896,0,5896,3682,160.1,5637,TPOP1Ad9611.pdf
1996,11,ASP (AVENAL SP),5730,0,5730,2320,247.0,5793,TPOP1Ad9611.pdf
1996,12,VSP (VALLEY SP),2948,12,2960,1980,149.5,2592,TPOP1Ad9612.pdf
1996,12,SCC (SIERRA CONSERVATION CENTER),324,0,324,320,101.3,320,TPOP1Ad9612.pdf
1996,12,NCWF (NO CAL WOMEN'S FACIL),718,3,721,400,180.3,760,TPOP1Ad9612.pdf
1996,12,CCWF (CENTRAL CA WOMEN'S FAC),3140,7,3147,2004,157.0,2914,TPOP1Ad9612.pdf
1996,12,"CRC (CAL REHAB CTR, WOMEN)",157,607,764,500,152.8,842,TPOP1Ad9612.pdf
1996,12,CIW (CA INSTITUTION FOR WOMEN),1678,28,1706,1026,166.3,1646,TPOP1Ad9612.pdf
1996,12,WSP (WASCO SP),4624,22,4646,2484,187.0,4484,TPOP1Ad9612.pdf
1996,12,SCC (SIERRA CONSERVATION CENTER),5905,0,5905,3606,163.8,5884,TPOP1Ad9612.pdf
1996,12,SVSP (SALINAS VALLEY SP),3694,0,3694,700,527.7,700,TPOP1Ad9612.pdf
1996,12,RJD (RJ DONOVAN CORRECTIONAL FAC),4636,0,4636,2200,210.7,4566,TPOP1Ad9612.pdf
1996,12,PVSP (PLEASANT VALLEY SP),4582,0,4582,2208,207.5,4488,TPOP1Ad9612.pdf
1996,12,PBSP (PELICAN BAY SP),3678,0,3678,2280,161.3,3711,TPOP1Ad9612.pdf
1996,12,NKSP (NORTH KERN SP),4448,0,4448,2492,178.5,4472,TPOP1Ad9612.pdf
1996,12,MCSP (MULE CREEK SP),3637,1,3638,1700,214.0,3562,TPOP1Ad9612.pdf
1996,12,ISP (IRONWOOD SP),4495,0,4495,2200,204.3,4360,TPOP1Ad9612.pdf
1996,12,HDSP (HIGH DESERT SP),4011,1,4012,2224,180.4,4046,TPOP1Ad9612.pdf
1996,12,FOL (FOLSOM SP) (MALE),3827,1,3828,2064,185.5,3710,TPOP1Ad9612.pdf
1996,12,DVI (DEUEL VOCATIONAL INSTITUTION),3681,52,3733,1787,208.9,3706,TPOP1Ad9612.pdf
1996,12,CTF (CORRECTIONAL TRAINING FAC),6501,2,6503,2981,218.1,6461,TPOP1Ad9612.pdf
1996,12,CVSP (CHUCKAWALLA VALLEY SP),3686,0,3686,1738,212.1,3579,TPOP1Ad9612.pdf
1996,12,"SOL (CA SP, SOLANO)",4767,0,4767,2110,225.9,4777,TPOP1Ad9612.pdf
1996,12,SQ (SAN QUENTIN SP),5663,31,5694,3283,173.4,5721,TPOP1Ad9612.pdf
1996,12,"SAC (CA SP, SACRAMENTO)",3126,0,3126,1728,180.9,3204,TPOP1Ad9612.pdf
1996,12,"LAC (CA SP, LOS ANGELES COUNTY)",4244,0,4244,2200,192.9,4120,TPOP1Ad9612.pdf
1996,12,"COR (CA SP, CORCORAN)",4642,0,4642,2916,159.2,5084,TPOP1Ad9612.pdf
1996,12,CEN (CENTINELA SP),4367,0,4367,1708,255.7,3868,TPOP1Ad9612.pdf
1996,12,CAL (CALIPATRIA SP),4145,0,4145,2208,187.7,4108,TPOP1Ad9612.pdf
1996,12,"CRC (CAL REHAB CTR, MEN)",2387,1598,3985,1814,219.7,3906,TPOP1Ad9612.pdf
1996,12,CMC (CA MEN'S COLONY),6395,0,6395,3884,164.6,6474,TPOP1Ad9612.pdf
1996,12,CMF (CA MEDICAL FAC),3220,0,3220,2315,139.1,3377,TPOP1Ad9612.pdf
1996,12,CIM (CA INSTITUTION FOR MEN),5664,31,5695,2778,205.0,5971,TPOP1Ad9612.pdf
1996,12,CCI (CA CORRECTIONAL INSTITUTION),5940,0,5940,2781,213.6,5942,TPOP1Ad9612.pdf
1996,12,CCC (CA CORRECTIONAL CENTER),5760,0,5760,3682,156.4,5637,TPOP1Ad9612.pdf
1996,12,ASP (AVENAL SP),5787,0,5787,2320,249.4,5793,TPOP1Ad9612.pdf
1997,01,VSP (VALLEY SP),2864,11,2875,1980,145.2,3330,TPOP1Ad9701.pdf
1997,01,SCC (SIERRA CONSERVATION CENTER),335,0,335,320,104.7,320,TPOP1Ad9701.pdf
1997,01,NCWF (NO CAL WOMEN'S FACIL),755,2,757,400,189.3,760,TPOP1Ad9701.pdf
1997,01,CCWF (CENTRAL CA WOMEN'S FAC),3271,8,3279,2004,163.6,3526,TPOP1Ad9701.pdf
1997,01,"CRC (CAL REHAB CTR, WOMEN)",206,599,805,500,161.0,842,TPOP1Ad9701.pdf
1997,01,CIW (CA INSTITUTION FOR WOMEN),1714,28,1742,1026,169.8,1747,TPOP1Ad9701.pdf
1997,01,WSP (WASCO SP),4998,32,5030,2984,168.6,5812,TPOP1Ad9701.pdf
1997,01,SCC (SIERRA CONSERVATION CENTER),5959,0,5959,3606,165.3,5884,TPOP1Ad9701.pdf
1997,01,SVSP (SALINAS VALLEY SP),3844,0,3844,2224,172.8,4046,TPOP1Ad9701.pdf
1997,01,RJD (RJ DONOVAN CORRECTIONAL FAC),4609,0,4609,2200,209.5,4698,TPOP1Ad9701.pdf
1997,01,PVSP (PLEASANT VALLEY SP),4568,0,4568,2208,206.9,4348,TPOP1Ad9701.pdf
1997,01,PBSP (PELICAN BAY SP),3692,0,3692,2280,161.9,3711,TPOP1Ad9701.pdf
1997,01,NKSP (NORTH KERN SP),4681,1,4682,2692,173.9,5104,TPOP1Ad9701.pdf
1997,01,MCSP (MULE CREEK SP),3522,1,3523,1700,207.2,3562,TPOP1Ad9701.pdf
1997,01,ISP (IRONWOOD SP),4363,0,4363,2200,198.3,4340,TPOP1Ad9701.pdf
1997,01,HDSP (HIGH DESERT SP),3854,1,3855,2224,173.3,4046,TPOP1Ad9701.pdf
1997,01,FOL (FOLSOM SP) (MALE),3898,0,3898,2072,188.1,3725,TPOP1Ad9701.pdf
1997,01,DVI (DEUEL VOCATIONAL INSTITUTION),3396,54,3450,1787,193.1,3606,TPOP1Ad9701.pdf
1997,01,CTF (CORRECTIONAL TRAINING FAC),6517,2,6519,3281,198.7,6941,TPOP1Ad9701.pdf
1997,01,CVSP (CHUCKAWALLA VALLEY SP),3591,0,3591,1738,206.6,3679,TPOP1Ad9701.pdf
1997,01,"SOL (CA SP, SOLANO)",4802,0,4802,2610,184.0,5552,TPOP1Ad9701.pdf
1997,01,SQ (SAN QUENTIN SP),5953,43,5996,3383,177.2,5867,TPOP1Ad9701.pdf
1997,01,"SAC (CA SP, SACRAMENTO)",3136,2,3138,1728,181.6,3204,TPOP1Ad9701.pdf
1997,01,"LAC (CA SP, LOS ANGELES COUNTY)",4155,0,4155,2200,188.9,4100,TPOP1Ad9701.pdf
1997,01,"COR (CA SP, CORCORAN)",4585,0,4585,2516,182.2,3992,TPOP1Ad9701.pdf
1997,01,CEN (CENTINELA SP),4464,0,4464,2208,202.2,4468,TPOP1Ad9701.pdf
1997,01,CAL (CALIPATRIA SP),4099,0,4099,2208,185.6,4108,TPOP1Ad9701.pdf
1997,01,"CRC (CAL REHAB CTR, MEN)",2540,1550,4090,1814,225.5,3906,TPOP1Ad9701.pdf
1997,01,CMC (CA MEN'S COLONY),6394,0,6394,3884,164.6,6724,TPOP1Ad9701.pdf
1997,01,CMF (CA MEDICAL FAC),3155,0,3155,2315,136.3,3377,TPOP1Ad9701.pdf
1997,01,CIM (CA INSTITUTION FOR MEN),5869,12,5881,3078,191.1,6318,TPOP1Ad9701.pdf
1997,01,CCI (CA CORRECTIONAL INSTITUTION),5974,0,5974,2781,214.8,5992,TPOP1Ad9701.pdf
1997,01,CCC (CA CORRECTIONAL CENTER),5726,0,5726,3682,155.5,5657,TPOP1Ad9701.pdf
1997,01,ASP (AVENAL SP),5737,0,5737,2320,247.3,5793,TPOP1Ad9701.pdf
1997,02,VSP (VALLEY SP),2814,16,2830,1980,142.9,2950,TPOP1Ad9702.pdf
1997,02,SCC (SIERRA CONSERVATION CENTER),332,0,332,320,103.8,320,TPOP1Ad9702.pdf
1997,02,NCWF (NO CAL WOMEN'S FACIL),766,0,766,400,191.5,760,TPOP1Ad9702.pdf
1997,02,CCWF (CENTRAL CA WOMEN'S FAC),3316,11,3327,2004,166.0,3094,TPOP1Ad9702.pdf
1997,02,"CRC (CAL REHAB CTR, WOMEN)",275,597,872,500,174.4,842,TPOP1Ad9702.pdf
1997,02,CIW (CA INSTITUTION FOR WOMEN),1748,27,1775,1026,173.0,1663,TPOP1Ad9702.pdf
1997,02,WSP (WASCO SP),4989,26,5015,2484,201.9,4812,TPOP1Ad9702.pdf
1997,02,SCC (SIERRA CONSERVATION CENTER),5992,0,5992,3606,166.2,5884,TPOP1Ad9702.pdf
1997,02,SVSP (SALINAS VALLEY SP),3913,0,3913,2224,175.9,3032,TPOP1Ad9702.pdf
1997,02,RJD (RJ DONOVAN CORRECTIONAL FAC),4658,0,4658,2200,211.7,4546,TPOP1Ad9702.pdf
1997,02,PVSP (PLEASANT VALLEY SP),4468,0,4468,2208,202.4,4488,TPOP1Ad9702.pdf
1997,02,PBSP (PELICAN BAY SP),3697,0,3697,2280,162.1,3711,TPOP1Ad9702.pdf
1997,02,NKSP (NORTH KERN SP),5131,0,5131,2492,205.9,4472,TPOP1Ad9702.pdf
1997,02,MCSP (MULE CREEK SP),3645,1,3646,1700,214.5,3562,TPOP1Ad9702.pdf
1997,02,ISP (IRONWOOD SP),4373,0,4373,2200,198.8,4580,TPOP1Ad9702.pdf
1997,02,HDSP (HIGH DESERT SP),4016,1,4017,2224,180.6,4046,TPOP1Ad9702.pdf
1997,02,FOL (FOLSOM SP) (MALE),3900,0,3900,2064,189.0,3710,TPOP1Ad9702.pdf
1997,02,DVI (DEUEL VOCATIONAL INSTITUTION),3576,63,3639,1787,203.6,3706,TPOP1Ad9702.pdf
1997,02,CTF (CORRECTIONAL TRAINING FAC),6564,4,6568,2981,220.3,6561,TPOP1Ad9702.pdf
1997,02,CVSP (CHUCKAWALLA VALLEY SP),3667,0,3667,1738,211.0,3679,TPOP1Ad9702.pdf
1997,02,"SOL (CA SP, SOLANO)",4800,0,4800,2110,227.5,4777,TPOP1Ad9702.pdf
1997,02,SQ (SAN QUENTIN SP),5732,55,5787,3283,176.3,5721,TPOP1Ad9702.pdf
1997,02,"SAC (CA SP, SACRAMENTO)",3161,0,3161,1728,182.9,3204,TPOP1Ad9702.pdf
1997,02,"LAC (CA SP, LOS ANGELES COUNTY)",4087,0,4087,2200,185.8,4120,TPOP1Ad9702.pdf
1997,02,"COR (CA SP, CORCORAN)",4754,0,4754,2916,163.0,5084,TPOP1Ad9702.pdf
1997,02,CEN (CENTINELA SP),4422,0,4422,2208,200.3,4588,TPOP1Ad9702.pdf
1997,02,CAL (CALIPATRIA SP),4137,0,4137,2208,187.4,4108,TPOP1Ad9702.pdf
1997,02,"CRC (CAL REHAB CTR, MEN)",2553,1550,4103,1814,226.2,4001,TPOP1Ad9702.pdf
1997,02,CMC (CA MEN'S COLONY),6415,0,6415,3884,165.2,6474,TPOP1Ad9702.pdf
1997,02,CMF (CA MEDICAL FAC),3133,0,3133,2315,135.3,3377,TPOP1Ad9702.pdf
1997,02,CIM (CA INSTITUTION FOR MEN),5841,17,5858,2778,210.9,5718,TPOP1Ad9702.pdf
1997,02,CCI (CA CORRECTIONAL INSTITUTION),5916,1,5917,2781,212.8,5942,TPOP1Ad9702.pdf
1997,02,CCC (CA CORRECTIONAL CENTER),5929,0,5929,3682,161.0,5637,TPOP1Ad9702.pdf
1997,02,ASP (AVENAL SP),5723,0,5723,2320,246.7,5793,TPOP1Ad9702.pdf
1997,03,VSP (VALLEY SP),2847,9,2856,1980,144.2,2950,TPOP1Ad9703.pdf
1997,03,SCC (SIERRA CONSERVATION CENTER),323,0,323,320,100.9,320,TPOP1Ad9703.pdf
1997,03,NCWF (NO CAL WOMEN'S FACIL),786,0,786,400,196.5,760,TPOP1Ad9703.pdf
1997,03,CCWF (CENTRAL CA WOMEN'S FAC),3421,5,3426,2004,171.0,3274,TPOP1Ad9703.pdf
1997,03,"CRC (CAL REHAB CTR, WOMEN)",331,587,918,500,183.6,842,TPOP1Ad9703.pdf
1997,03,CIW (CA INSTITUTION FOR WOMEN),1744,24,1768,1026,172.3,1663,TPOP1Ad9703.pdf
1997,03,WSP (WASCO SP),5674,42,5716,2484,230.1,5044,TPOP1Ad9703.pdf
1997,03,SCC (SIERRA CONSERVATION CENTER),5992,0,5992,3606,166.2,5884,TPOP1Ad9703.pdf
1997,03,SVSP (SALINAS VALLEY SP),3917,0,3917,2224,176.1,4046,TPOP1Ad9703.pdf
1997,03,RJD (RJ DONOVAN CORRECTIONAL FAC),4609,0,4609,2200,209.5,4546,TPOP1Ad9703.pdf
1997,03,PVSP (PLEASANT VALLEY SP),4521,0,4521,2208,204.8,4468,TPOP1Ad9703.pdf
1997,03,PBSP (PELICAN BAY SP),3647,0,3647,2280,160.0,3711,TPOP1Ad9703.pdf
1997,03,NKSP (NORTH KERN SP),5049,0,5049,2592,194.8,4672,TPOP1Ad9703.pdf
1997,03,MCSP (MULE CREEK SP),3575,2,3577,1700,210.4,3562,TPOP1Ad9703.pdf
1997,03,ISP (IRONWOOD SP),4452,0,4452,2200,202.4,4460,TPOP1Ad9703.pdf
1997,03,HDSP (HIGH DESERT SP),4169,4,4173,2224,187.6,4046,TPOP1Ad9703.pdf
