,year,month,institution_name,population_felons,civil_addict,total_population,designed_capacity,percent_occupied,staffed_capacity
321,1996,10,ISP (IRONWOOD SP),4473,0,4473,2200,203.3,4360
322,1996,10,HDSP (HIGH DESERT SP),3971,1,3972,2224,178.6,4046
323,1996,10,FOL (FOLSOM SP) (MALE),3764,0,3764,2064,182.4,3710
324,1996,10,DVI (DEUEL VOCATIONAL INSTITUTION),3591,37,3628,1787,203.0,3706
325,1996,10,CTF (CORRECTIONAL TRAINING FAC),6401,3,6404,2981,214.8,6461
326,1996,10,CVSP (CHUCKAWALLA VALLEY SP),3682,0,3682,1738,211.9,3579
327,1996,10,"SOL (CA SP, SOLANO)",4806,0,4806,2110,227.8,4777
328,1996,10,SQ (SAN QUENTIN SP),5667,30,5697,3283,173.5,5721
329,1996,10,"SAC (CA SP, SACRAMENTO)",3274,0,3274,1728,189.5,3204
330,1996,10,"LAC (CA SP, LOS ANGELES COUNTY)",4096,0,4096,2200,186.2,4120
331,1996,10,"COR (CA SP, CORCORAN)",4723,0,4723,2916,162.0,5084
332,1996,10,CEN (CENTINELA SP),4512,0,4512,2208,204.3,4368
333,1996,10,CAL (CALIPATRIA SP),3991,0,3991,2208,180.8,4108
334,1996,10,"CRC (CAL REHAB CTR, MEN)",2309,1707,4016,1814,221.4,3906
335,1996,10,CMC (CA MEN'S COLONY),6416,0,6416,3884,165.2,6474
336,1996,10,CMF (CA MEDICAL FAC),3086,0,3086,2315,133.3,3377
337,1996,10,CIM (CA INSTITUTION FOR MEN),5960,31,5991,2778,215.7,5971
338,1996,10,CCI (CA CORRECTIONAL INSTITUTION),5874,0,5874,2781,211.2,5942
339,1996,10,CCC (CA CORRECTIONAL CENTER),5833,0,5833,3682,158.4,5637
340,1996,10,ASP (AVENAL SP),5726,0,5726,2320,246.8,5793
341,1996,11,VSP (VALLEY SP),2818,15,2833,1980,143.1,2592
342,1996,11,SCC (SIERRA CONSERVATION CENTER),333,0,333,320,104.1,320
343,1996,11,NCWF (NO CAL WOMEN'S FACIL),756,1,757,400,189.3,760
344,1996,11,CCWF (CENTRAL CA WOMEN'S FAC),3240,6,3246,2004,162.0,2914
345,1996,11,"CRC (CAL REHAB CTR, WOMEN)",154,626,780,500,156.0,842
346,1996,11,CIW (CA INSTITUTION FOR WOMEN),1592,29,1621,1026,158.0,1646
347,1996,11,WSP (WASCO SP),4861,56,4917,2484,197.9,4484
348,1996,11,SCC (SIERRA CONSERVATION CENTER),6019,1,6020,3606,166.9,5884
349,1996,11,SVSP (SALINAS VALLEY SP),3289,0,3289,700,469.9,700
350,1996,11,RJD (RJ DONOVAN CORRECTIONAL FAC),4565,1,4566,2200,207.5,4566
351,1996,11,PVSP (PLEASANT VALLEY SP),4572,0,4572,2208,207.1,4488
352,1996,11,PBSP (PELICAN BAY SP),3587,0,3587,2280,157.3,3711
353,1996,11,NKSP (NORTH KERN SP),4464,0,4464,2492,179.1,4472
354,1996,11,MCSP (MULE CREEK SP),3562,0,3562,1700,209.5,3562
355,1996,11,ISP (IRONWOOD SP),4405,0,4405,2200,200.2,4360
356,1996,11,HDSP (HIGH DESERT SP),3993,1,3994,2224,179.6,4046
357,1996,11,FOL (FOLSOM SP) (MALE),3882,1,3883,2064,188.1,3710
358,1996,11,DVI (DEUEL VOCATIONAL INSTITUTION),3688,59,3747,1787,209.7,3706
359,1996,11,CTF (CORRECTIONAL TRAINING FAC),6400,2,6402,2981,214.8,6461
360,1996,11,CVSP (CHUCKAWALLA VALLEY SP),3622,0,3622,1738,208.4,3579
361,1996,11,"SOL (CA SP, SOLANO)",4762,0,4762,2110,225.7,4777
362,1996,11,SQ (SAN QUENTIN SP),5662,28,5690,3283,173.3,5721
363,1996,11,"SAC (CA SP, SACRAMENTO)",3192,1,3193,1728,184.8,3204
364,1996,11,"LAC (CA SP, LOS ANGELES COUNTY)",4265,0,4265,2200,193.9,4120
365,1996,11,"COR (CA SP, CORCORAN)",4702,0,4702,2916,161.2,5084
366,1996,11,CEN (CENTINELA SP),4569,0,4569,1708,267.5,3868
367,1996,11,CAL (CALIPATRIA SP),3964,0,3964,2208,179.5,4108
368,1996,11,"CRC (CAL REHAB CTR, MEN)",2330,1623,3953,1814,217.9,3906
369,1996,11,CMC (CA MEN'S COLONY),6418,1,6419,3884,165.3,6474
370,1996,11,CMF (CA MEDICAL FAC),3137,0,3137,2315,135.5,3377
371,1996,11,CIM (CA INSTITUTION FOR MEN),5502,33,5535,2778,199.2,5971
372,1996,11,CCI (CA CORRECTIONAL INSTITUTION),5987,0,5987,2781,215.3,5942
373,1996,11,CCC (CA CORRECTIONAL CENTER),5896,0,5896,3682,160.1,5637
374,1996,11,ASP (AVENAL SP),5730,0,5730,2320,247.0,5793
375,1996,12,VSP (VALLEY SP),2948,12,2960,1980,149.5,2592
376,1996,12,SCC (SIERRA CONSERVATION CENTER),324,0,324,320,101.3,320
377,1996,12,NCWF (NO CAL WOMEN'S FACIL),718,3,721,400,180.3,760
378,1996,12,CCWF (CENTRAL CA WOMEN'S FAC),3140,7,3147,2004,157.0,2914
379,1996,12,"CRC (CAL REHAB CTR, WOMEN)",157,607,764,500,152.8,842
380,1996,12,CIW (CA INSTITUTION FOR WOMEN),1678,28,1706,1026,166.3,1646
381,1996,12,WSP (WASCO SP),4624,22,4646,2484,187.0,4484
382,1996,12,SCC (SIERRA CONSERVATION CENTER),5905,0,5905,3606,163.8,5884
383,1996,12,SVSP (SALINAS VALLEY SP),3694,0,3694,700,527.7,700
384,1996,12,RJD (RJ DONOVAN CORRECTIONAL FAC),4636,0,4636,2200,210.7,4566
385,1996,12,PVSP (PLEASANT VALLEY SP),4582,0,4582,2208,207.5,4488
386,1996,12,PBSP (PELICAN BAY SP),3678,0,3678,2280,161.3,3711
387,1996,12,NKSP (NORTH KERN SP),4448,0,4448,2492,178.5,4472
388,1996,12,MCSP (MULE CREEK SP),3637,1,3638,1700,214.0,3562
389,1996,12,ISP (IRONWOOD SP),4495,0,4495,2200,204.3,4360
390,1996,12,HDSP (HIGH DESERT SP),4011,1,4012,2224,180.4,4046
391,1996,12,FOL (FOLSOM SP) (MALE),3827,1,3828,2064,185.5,3710
392,1996,12,DVI (DEUEL VOCATIONAL INSTITUTION),3681,52,3733,1787,208.9,3706
393,1996,12,CTF (CORRECTIONAL TRAINING FAC),6501,2,6503,2981,218.1,6461
394,1996,12,CVSP (CHUCKAWALLA VALLEY SP),3686,0,3686,1738,212.1,3579
395,1996,12,"SOL (CA SP, SOLANO)",4767,0,4767,2110,225.9,4777
396,1996,12,SQ (SAN QUENTIN SP),5663,31,5694,3283,173.4,5721
397,1996,12,"SAC (CA SP, SACRAMENTO)",3126,0,3126,1728,180.9,3204
398,1996,12,"LAC (CA SP, LOS ANGELES COUNTY)",4244,0,4244,2200,192.9,4120
399,1996,12,"COR (CA SP, CORCORAN)",4642,0,4642,2916,159.2,5084
400,1996,12,CEN (CENTINELA SP),4367,0,4367,1708,255.7,3868
401,1996,12,CAL (CALIPATRIA SP),4145,0,4145,2208,187.7,4108
402,1996,12,"CRC (CAL REHAB CTR, MEN)",2387,1598,3985,1814,219.7,3906
403,1996,12,CMC (CA MEN'S COLONY),6395,0,6395,3884,164.6,6474
404,1996,12,CMF (CA MEDICAL FAC),3220,0,3220,2315,139.1,3377
405,1996,12,CIM (CA INSTITUTION FOR MEN),5664,31,5695,2778,205.0,5971
406,1996,12,CCI (CA CORRECTIONAL INSTITUTION),5940,0,5940,2781,213.6,5942
407,1996,12,CCC (CA CORRECTIONAL CENTER),5760,0,5760,3682,156.4,5637
408,1996,12,ASP (AVENAL SP),5787,0,5787,2320,249.4,5793
409,1997,1,VSP (VALLEY SP),2864,11,2875,1980,145.2,3330
410,1997,1,SCC (SIERRA CONSERVATION CENTER),335,0,335,320,104.7,320
411,1997,1,NCWF (NO CAL WOMEN'S FACIL),755,2,757,400,189.3,760
412,1997,1,CCWF (CENTRAL CA WOMEN'S FAC),3271,8,3279,2004,163.6,3526
413,1997,1,"CRC (CAL REHAB CTR, WOMEN)",206,599,805,500,161.0,842
414,1997,1,CIW (CA INSTITUTION FOR WOMEN),1714,28,1742,1026,169.8,1747
415,1997,1,WSP (WASCO SP),4998,32,5030,2984,168.6,5812
416,1997,1,SCC (SIERRA CONSERVATION CENTER),5959,0,5959,3606,165.3,5884
417,1997,1,SVSP (SALINAS VALLEY SP),3844,0,3844,2224,172.8,4046
418,1997,1,RJD (RJ DONOVAN CORRECTIONAL FAC),4609,0,4609,2200,209.5,4698
419,1997,1,PVSP (PLEASANT VALLEY SP),4568,0,4568,2208,206.9,4348
420,1997,1,PBSP (PELICAN BAY SP),3692,0,3692,2280,161.9,3711
421,1997,1,NKSP (NORTH KERN SP),4681,1,4682,2692,173.9,5104
422,1997,1,MCSP (MULE CREEK SP),3522,1,3523,1700,207.2,3562
423,1997,1,ISP (IRONWOOD SP),4363,0,4363,2200,198.3,4340
424,1997,1,HDSP (HIGH DESERT SP),3854,1,3855,2224,173.3,4046
425,1997,1,FOL (FOLSOM SP) (MALE),3898,0,3898,2072,188.1,3725
426,1997,1,DVI (DEUEL VOCATIONAL INSTITUTION),3396,54,3450,1787,193.1,3606
427,1997,1,CTF (CORRECTIONAL TRAINING FAC),6517,2,6519,3281,198.7,6941
428,1997,1,CVSP (CHUCKAWALLA VALLEY SP),3591,0,3591,1738,206.6,3679
429,1997,1,"SOL (CA SP, SOLANO)",4802,0,4802,2610,184.0,5552
430,1997,1,SQ (SAN QUENTIN SP),5953,43,5996,3383,177.2,5867
431,1997,1,"SAC (CA SP, SACRAMENTO)",3136,2,3138,1728,181.6,3204
432,1997,1,"LAC (CA SP, LOS ANGELES COUNTY)",4155,0,4155,2200,188.9,4100
433,1997,1,"COR (CA SP, CORCORAN)",4585,0,4585,2516,182.2,3992
434,1997,1,CEN (CENTINELA SP),4464,0,4464,2208,202.2,4468
435,1997,1,CAL (CALIPATRIA SP),4099,0,4099,2208,185.6,4108
436,1997,1,"CRC (CAL REHAB CTR, MEN)",2540,1550,4090,1814,225.5,3906
437,1997,1,CMC (CA MEN'S COLONY),6394,0,6394,3884,164.6,6724
438,1997,1,CMF (CA MEDICAL FAC),3155,0,3155,2315,136.3,3377
439,1997,1,CIM (CA INSTITUTION FOR MEN),5869,12,5881,3078,191.1,6318
440,1997,1,CCI (CA CORRECTIONAL INSTITUTION),5974,0,5974,2781,214.8,5992
441,1997,1,CCC (CA CORRECTIONAL CENTER),5726,0,5726,3682,155.5,5657
442,1997,1,ASP (AVENAL SP),5737,0,5737,2320,247.3,5793
443,1997,2,VSP (VALLEY SP),2814,16,2830,1980,142.9,2950
444,1997,2,SCC (SIERRA CONSERVATION CENTER),332,0,332,320,103.8,320
445,1997,2,NCWF (NO CAL WOMEN'S FACIL),766,0,766,400,191.5,760
446,1997,2,CCWF (CENTRAL CA WOMEN'S FAC),3316,11,3327,2004,166.0,3094
447,1997,2,"CRC (CAL REHAB CTR, WOMEN)",275,597,872,500,174.4,842
448,1997,2,CIW (CA INSTITUTION FOR WOMEN),1748,27,1775,1026,173.0,1663
449,1997,2,WSP (WASCO SP),4989,26,5015,2484,201.9,4812
450,1997,2,SCC (SIERRA CONSERVATION CENTER),5992,0,5992,3606,166.2,5884
451,1997,2,SVSP (SALINAS VALLEY SP),3913,0,3913,2224,175.9,3032
452,1997,2,RJD (RJ DONOVAN CORRECTIONAL FAC),4658,0,4658,2200,211.7,4546
453,1997,2,PVSP (PLEASANT VALLEY SP),4468,0,4468,2208,202.4,4488
454,1997,2,PBSP (PELICAN BAY SP),3697,0,3697,2280,162.1,3711
455,1997,2,NKSP (NORTH KERN SP),5131,0,5131,2492,205.9,4472
456,1997,2,MCSP (MULE CREEK SP),3645,1,3646,1700,214.5,3562
457,1997,2,ISP (IRONWOOD SP),4373,0,4373,2200,198.8,4580
458,1997,2,HDSP (HIGH DESERT SP),4016,1,4017,2224,180.6,4046
459,1997,2,FOL (FOLSOM SP) (MALE),3900,0,3900,2064,189.0,3710
460,1997,2,DVI (DEUEL VOCATIONAL INSTITUTION),3576,63,3639,1787,203.6,3706
461,1997,2,CTF (CORRECTIONAL TRAINING FAC),6564,4,6568,2981,220.3,6561
462,1997,2,CVSP (CHUCKAWALLA VALLEY SP),3667,0,3667,1738,211.0,3679
463,1997,2,"SOL (CA SP, SOLANO)",4800,0,4800,2110,227.5,4777
464,1997,2,SQ (SAN QUENTIN SP),5732,55,5787,3283,176.3,5721
465,1997,2,"SAC (CA SP, SACRAMENTO)",3161,0,3161,1728,182.9,3204
466,1997,2,"LAC (CA SP, LOS ANGELES COUNTY)",4087,0,4087,2200,185.8,4120
467,1997,2,"COR (CA SP, CORCORAN)",4754,0,4754,2916,163.0,5084
468,1997,2,CEN (CENTINELA SP),4422,0,4422,2208,200.3,4588
469,1997,2,CAL (CALIPATRIA SP),4137,0,4137,2208,187.4,4108
470,1997,2,"CRC (CAL REHAB CTR, MEN)",2553,1550,4103,1814,226.2,4001
471,1997,2,CMC (CA MEN'S COLONY),6415,0,6415,3884,165.2,6474
472,1997,2,CMF (CA MEDICAL FAC),3133,0,3133,2315,135.3,3377
473,1997,2,CIM (CA INSTITUTION FOR MEN),5841,17,5858,2778,210.9,5718
474,1997,2,CCI (CA CORRECTIONAL INSTITUTION),5916,1,5917,2781,212.8,5942
475,1997,2,CCC (CA CORRECTIONAL CENTER),5929,0,5929,3682,161.0,5637
476,1997,2,ASP (AVENAL SP),5723,0,5723,2320,246.7,5793
477,1997,3,VSP (VALLEY SP),2847,9,2856,1980,144.2,2950
478,1997,3,SCC (SIERRA CONSERVATION CENTER),323,0,323,320,100.9,320
479,1997,3,NCWF (NO CAL WOMEN'S FACIL),786,0,786,400,196.5,760
480,1997,3,CCWF (CENTRAL CA WOMEN'S FAC),3421,5,3426,2004,171.0,3274
481,1997,3,"CRC (CAL REHAB CTR, WOMEN)",331,587,918,500,183.6,842
482,1997,3,CIW (CA INSTITUTION FOR WOMEN),1744,24,1768,1026,172.3,1663
483,1997,3,WSP (WASCO SP),5674,42,5716,2484,230.1,5044
484,1997,3,SCC (SIERRA CONSERVATION CENTER),5992,0,5992,3606,166.2,5884
485,1997,3,SVSP (SALINAS VALLEY SP),3917,0,3917,2224,176.1,4046
486,1997,3,RJD (RJ DONOVAN CORRECTIONAL FAC),4609,0,4609,2200,209.5,4546
487,1997,3,PVSP (PLEASANT VALLEY SP),4521,0,4521,2208,204.8,4468
488,1997,3,PBSP (PELICAN BAY SP),3647,0,3647,2280,160.0,3711
489,1997,3,NKSP (NORTH KERN SP),5049,0,5049,2592,194.8,4672
490,1997,3,MCSP (MULE CREEK SP),3575,2,3577,1700,210.4,3562
491,1997,3,ISP (IRONWOOD SP),4452,0,4452,2200,202.4,4460
492,1997,3,HDSP (HIGH DESERT SP),4169,4,4173,2224,187.6,4046
493,1997,3,FOL (FOLSOM SP) (MALE),3906,0,3906,2064,189.2,3710
494,1997,3,DVI (DEUEL VOCATIONAL INSTITUTION),3718,52,3770,1787,211.0,3706
495,1997,3,CTF (CORRECTIONAL TRAINING FAC),7095,3,7098,2981,238.1,6461
496,1997,3,CVSP (CHUCKAWALLA VALLEY SP),3598,0,3598,1738,207.0,3679
497,1997,3,"SOL (CA SP, SOLANO)",4791,0,4791,2110,227.1,4777
498,1997,3,SQ (SAN QUENTIN SP),5876,41,5917,3283,180.2,5694
499,1997,3,"SAC (CA SP, SACRAMENTO)",3164,2,3166,1728,183.2,3204
500,1997,3,"LAC (CA SP, LOS ANGELES COUNTY)",4068,0,4068,2200,184.9,4120
501,1997,3,"COR (CA SP, CORCORAN)",4679,0,4679,2916,160.5,4963
502,1997,3,CEN (CENTINELA SP),4507,0,4507,2208,204.1,4468
503,1997,3,CAL (CALIPATRIA SP),4029,0,4029,2208,182.5,4108
504,1997,3,"CRC (CAL REHAB CTR, MEN)",2486,1584,4070,1814,224.4,4001
505,1997,3,CMC (CA MEN'S COLONY),6451,0,6451,3884,166.1,6474
506,1997,3,CMF (CA MEDICAL FAC),3116,0,3116,2315,134.6,3377
507,1997,3,CIM (CA INSTITUTION FOR MEN),6005,23,6028,2778,217.0,5718
508,1997,3,CCI (CA CORRECTIONAL INSTITUTION),5921,0,5921,2781,212.9,5942
509,1997,3,CCC (CA CORRECTIONAL CENTER),5956,0,5956,3682,161.8,5637
510,1997,3,ASP (AVENAL SP),5713,0,5713,2320,246.3,5793
511,1997,4,VSP (VALLEY SP),3022,19,3041,1980,153.6,2950
512,1997,4,SCC (SIERRA CONSERVATION CENTER),330,0,330,320,103.1,320
513,1997,4,NCWF (NO CAL WOMEN'S FACIL),760,4,764,400,191.0,760
514,1997,4,CCWF (CENTRAL CA WOMEN'S FAC),3461,22,3483,2004,173.8,3274
515,1997,4,"CRC (CAL REHAB CTR, WOMEN)",323,587,910,500,182.0,842
516,1997,4,CIW (CA INSTITUTION FOR WOMEN),1801,21,1822,1026,177.6,1663
517,1997,4,WSP (WASCO SP),6128,48,6176,2884,214.1,5844
518,1997,4,SCC (SIERRA CONSERVATION CENTER),5906,0,5906,3606,163.8,5884
519,1997,4,SVSP (SALINAS VALLEY SP),4130,0,4130,2224,185.7,4046
520,1997,4,RJD (RJ DONOVAN CORRECTIONAL FAC),4564,0,4564,2200,207.5,4546
521,1997,4,PVSP (PLEASANT VALLEY SP),4643,0,4643,2208,210.3,4468
522,1997,4,PBSP (PELICAN BAY SP),3636,0,3636,2280,159.5,3711
523,1997,4,NKSP (NORTH KERN SP),5154,0,5154,2692,191.5,4872
524,1997,4,MCSP (MULE CREEK SP),3630,2,3632,1700,213.6,3562
525,1997,4,ISP (IRONWOOD SP),4518,0,4518,2200,205.4,4580
526,1997,4,HDSP (HIGH DESERT SP),4024,7,4031,2224,181.3,4046
527,1997,4,FOL (FOLSOM SP) (MALE),3839,0,3839,2064,186.0,3710
528,1997,4,DVI (DEUEL VOCATIONAL INSTITUTION),3680,46,3726,1787,208.5,3706
529,1997,4,CTF (CORRECTIONAL TRAINING FAC),7231,4,7235,3281,220.5,7061
530,1997,4,CVSP (CHUCKAWALLA VALLEY SP),3608,0,3608,1738,207.6,3679
531,1997,4,"SOL (CA SP, SOLANO)",4759,0,4759,2110,225.5,4777
532,1997,4,SQ (SAN QUENTIN SP),5937,38,5975,3283,182.0,5694
533,1997,4,"SAC (CA SP, SACRAMENTO)",3229,0,3229,1728,186.9,3204
534,1997,4,"LAC (CA SP, LOS ANGELES COUNTY)",4191,0,4191,2200,190.5,4120
535,1997,4,"COR (CA SP, CORCORAN)",4682,0,4682,2916,160.6,4963
536,1997,4,CEN (CENTINELA SP),4660,0,4660,2208,211.1,4588
537,1997,4,CAL (CALIPATRIA SP),4096,0,4096,2208,185.5,4108
538,1997,4,"CRC (CAL REHAB CTR, MEN)",2412,1617,4029,1814,222.1,4001
539,1997,4,CMC (CA MEN'S COLONY),6405,0,6405,3884,164.9,6474
540,1997,4,CMF (CA MEDICAL FAC),3229,0,3229,2315,139.5,3377
541,1997,4,CIM (CA INSTITUTION FOR MEN),6445,27,6472,2978,217.3,6118
542,1997,4,CCI (CA CORRECTIONAL INSTITUTION),5998,2,6000,2781,215.7,5942
543,1997,4,CCC (CA CORRECTIONAL CENTER),5974,0,5974,3682,162.2,5637
544,1997,4,ASP (AVENAL SP),5726,0,5726,2320,246.8,5793
545,1997,5,VSP (VALLEY SP),3087,9,3096,1980,156.4,2950
546,1997,5,SCC (SIERRA CONSERVATION CENTER),324,0,324,320,101.3,320
547,1997,5,NCWF (NO CAL WOMEN'S FACIL),777,3,780,400,195.0,760
548,1997,5,CCWF (CENTRAL CA WOMEN'S FAC),3503,10,3513,2004,175.3,3274
549,1997,5,"CRC (CAL REHAB CTR, WOMEN)",329,541,870,500,174.0,842
550,1997,5,CIW (CA INSTITUTION FOR WOMEN),1792,21,1813,1026,176.7,1663
551,1997,5,WSP (WASCO SP),6055,55,6110,2884,211.9,5844
552,1997,5,SCC (SIERRA CONSERVATION CENTER),6012,0,6012,3606,166.7,5884
553,1997,5,SVSP (SALINAS VALLEY SP),4163,0,4163,2224,187.2,4046
554,1997,5,RJD (RJ DONOVAN CORRECTIONAL FAC),4689,0,4689,2200,213.1,4546
555,1997,5,PVSP (PLEASANT VALLEY SP),4594,0,4594,2208,208.1,4468
556,1997,5,PBSP (PELICAN BAY SP),3660,0,3660,2280,160.5,3711
557,1997,5,NKSP (NORTH KERN SP),5138,0,5138,2692,190.9,4872
558,1997,5,MCSP (MULE CREEK SP),3589,2,3591,1700,211.2,3562
559,1997,5,ISP (IRONWOOD SP),4418,0,4418,2200,200.8,4580
560,1997,5,HDSP (HIGH DESERT SP),4098,2,4100,2224,184.4,4046
561,1997,5,FOL (FOLSOM SP) (MALE),3851,0,3851,2064,186.6,3710
562,1997,5,DVI (DEUEL VOCATIONAL INSTITUTION),3633,43,3676,1787,205.7,3706
563,1997,5,CTF (CORRECTIONAL TRAINING FAC),7221,2,7223,3281,220.1,7061
564,1997,5,CVSP (CHUCKAWALLA VALLEY SP),3643,0,3643,1738,209.6,3679
565,1997,5,"SOL (CA SP, SOLANO)",5143,0,5143,2110,243.7,4777
566,1997,5,SQ (SAN QUENTIN SP),5755,25,5780,3283,176.1,5694
567,1997,5,"SAC (CA SP, SACRAMENTO)",3265,0,3265,1728,188.9,3204
568,1997,5,"LAC (CA SP, LOS ANGELES COUNTY)",4323,0,4323,2200,196.5,4120
569,1997,5,"COR (CA SP, CORCORAN)",4653,0,4653,2916,159.6,4963
570,1997,5,CEN (CENTINELA SP),4582,0,4582,2208,207.5,4588
571,1997,5,CAL (CALIPATRIA SP),3975,0,3975,2208,180.0,4108
572,1997,5,"CRC (CAL REHAB CTR, MEN)",2516,1632,4148,1814,228.7,4001
573,1997,5,CMC (CA MEN'S COLONY),6672,0,6672,3884,171.8,6474
574,1997,5,CMF (CA MEDICAL FAC),3171,0,3171,2315,137.0,3377
575,1997,5,CIM (CA INSTITUTION FOR MEN),6427,32,6459,2978,216.9,6118
576,1997,5,CCI (CA CORRECTIONAL INSTITUTION),5949,1,5950,2781,214.0,5942
577,1997,5,CCC (CA CORRECTIONAL CENTER),5877,0,5877,3682,159.6,5637
578,1997,5,ASP (AVENAL SP),5763,0,5763,2320,248.4,5793
579,1997,6,VSP (VALLEY SP),3230,21,3251,1980,164.2,3090
580,1997,6,SCC (SIERRA CONSERVATION CENTER),332,0,332,320,103.8,320
581,1997,6,NCWF (NO CAL WOMEN'S FACIL),754,4,758,400,189.5,760
582,1997,6,CCWF (CENTRAL CA WOMEN'S FAC),3315,13,3328,2004,166.1,3274
583,1997,6,"CRC (CAL REHAB CTR, WOMEN)",365,528,893,500,178.6,842
584,1997,6,CIW (CA INSTITUTION FOR WOMEN),1812,17,1829,1026,178.3,1663
585,1997,6,WSP (WASCO SP),5847,32,5879,2984,197.0,6044
586,1997,6,SCC (SIERRA CONSERVATION CENTER),5975,0,5975,3606,165.7,5884
587,1997,6,SVSP (SALINAS VALLEY SP),4204,0,4204,2224,189.0,4046
588,1997,6,RJD (RJ DONOVAN CORRECTIONAL FAC),4642,0,4642,2200,211.0,4668
589,1997,6,PVSP (PLEASANT VALLEY SP),4660,0,4660,2208,211.1,4588
590,1997,6,PBSP (PELICAN BAY SP),3731,1,3732,2280,163.7,3711
591,1997,6,NKSP (NORTH KERN SP),5095,0,5095,2692,189.3,5104
592,1997,6,MCSP (MULE CREEK SP),3658,2,3660,1700,215.3,3562
593,1997,6,ISP (IRONWOOD SP),4606,0,4606,2200,209.4,4580
594,1997,6,HDSP (HIGH DESERT SP),4289,9,4298,2224,193.3,4166
595,1997,6,FOL (FOLSOM SP) (MALE),3781,0,3781,2071,182.6,3723
596,1997,6,DVI (DEUEL VOCATIONAL INSTITUTION),3457,42,3499,1787,195.8,3706
597,1997,6,CTF (CORRECTIONAL TRAINING FAC),7187,2,7189,3281,219.1,7061
598,1997,6,CVSP (CHUCKAWALLA VALLEY SP),3579,0,3579,1738,205.9,3679
599,1997,6,"SOL (CA SP, SOLANO)",5735,0,5735,2110,271.8,4777
600,1997,6,SQ (SAN QUENTIN SP),5737,26,5763,3283,175.5,5694
601,1997,6,"SAC (CA SP, SACRAMENTO)",3271,0,3271,1728,189.3,3204
602,1997,6,"LAC (CA SP, LOS ANGELES COUNTY)",4272,0,4272,2200,194.2,4120
603,1997,6,"COR (CA SP, CORCORAN)",4955,0,4955,2916,169.9,4963
604,1997,6,CEN (CENTINELA SP),4377,0,4377,2208,198.2,4588
605,1997,6,CAL (CALIPATRIA SP),4054,0,4054,2208,183.6,4108
606,1997,6,"CRC (CAL REHAB CTR, MEN)",2461,1644,4105,1814,226.3,4001
607,1997,6,CMC (CA MEN'S COLONY),6580,0,6580,3884,169.4,6474
608,1997,6,CMF (CA MEDICAL FAC),3087,0,3087,2315,133.3,3377
609,1997,6,CIM (CA INSTITUTION FOR MEN),6422,38,6460,3078,209.9,6318
610,1997,6,CCI (CA CORRECTIONAL INSTITUTION),5917,1,5918,2781,212.8,5992
611,1997,6,CCC (CA CORRECTIONAL CENTER),5920,0,5920,3682,160.8,5637
612,1997,6,ASP (AVENAL SP),5699,0,5699,2320,245.6,5793
613,1997,7,VSP (VALLEY SP),3289,15,3304,1980,166.9,3090
614,1997,7,SCC (SIERRA CONSERVATION CENTER),324,0,324,320,101.3,320
615,1997,7,NCWF (NO CAL WOMEN'S FACIL),739,1,740,400,185.0,760
616,1997,7,CCWF (CENTRAL CA WOMEN'S FAC),3443,9,3452,2004,172.3,3274
617,1997,7,"CRC (CAL REHAB CTR, WOMEN)",371,528,899,500,179.8,842
618,1997,7,CIW (CA INSTITUTION FOR WOMEN),1774,20,1794,1026,174.9,1663
619,1997,7,WSP (WASCO SP),5726,48,5774,2984,193.5,6044
620,1997,7,SCC (SIERRA CONSERVATION CENTER),5991,1,5992,3606,166.2,5884
621,1997,7,SVSP (SALINAS VALLEY SP),4235,0,4235,2224,190.4,4046
622,1997,7,RJD (RJ DONOVAN CORRECTIONAL FAC),4586,0,4586,2200,208.5,4668
623,1997,7,PVSP (PLEASANT VALLEY SP),4697,0,4697,2208,212.7,4588
624,1997,7,PBSP (PELICAN BAY SP),3785,0,3785,2280,166.0,3711
625,1997,7,NKSP (NORTH KERN SP),5092,0,5092,2692,189.2,5104
626,1997,7,MCSP (MULE CREEK SP),3680,0,3680,1700,216.5,3562
627,1997,7,ISP (IRONWOOD SP),4580,0,4580,2200,208.2,4580
628,1997,7,HDSP (HIGH DESERT SP),4282,1,4283,2224,192.6,4166
629,1997,7,FOL (FOLSOM SP) (MALE),3854,0,3854,2071,186.1,3723
630,1997,7,DVI (DEUEL VOCATIONAL INSTITUTION),3856,33,3889,1787,217.6,3706
631,1997,7,CTF (CORRECTIONAL TRAINING FAC),7021,2,7023,3281,214.1,7061
632,1997,7,CVSP (CHUCKAWALLA VALLEY SP),3568,0,3568,1738,205.3,3679
633,1997,7,"SOL (CA SP, SOLANO)",5857,0,5857,2110,277.6,4777
634,1997,7,SQ (SAN QUENTIN SP),5763,30,5793,3283,176.5,5694
635,1997,7,"SAC (CA SP, SACRAMENTO)",3276,2,3278,1728,189.7,3204
636,1997,7,"LAC (CA SP, LOS ANGELES COUNTY)",4167,0,4167,2200,189.4,4120
637,1997,7,"COR (CA SP, CORCORAN)",5052,0,5052,2916,173.3,4963
638,1997,7,CEN (CENTINELA SP),4350,0,4350,2208,197.0,4588
639,1997,7,CAL (CALIPATRIA SP),4054,0,4054,2208,183.6,4108
640,1997,7,"CRC (CAL REHAB CTR, MEN)",2438,1670,4108,1814,226.5,4001
641,1997,7,CMC (CA MEN'S COLONY),6681,0,6681,3884,172.0,6474
642,1997,7,CMF (CA MEDICAL FAC),3122,0,3122,2315,134.9,3377
